,tradedate,CI005921.WI,CI005920.WI,CI005919.WI,CI005918.WI,CI005917.WI,000300.SH,000905.SH,000852.SH,881001.WI,CI005030.WI,CI005029.WI,CI005028.WI,CI005027.WI,CI005026.WI,CI005025.WI,CI005024.WI,CI005023.WI,CI005022.WI,CI005021.WI,CI005020.WI,CI005019.WI,CI005018.WI,CI005017.WI,CI005016.WI,CI005015.WI,CI005014.WI,CI005013.WI,CI005012.WI,CI005011.WI,CI005010.WI,CI005009.WI,CI005008.WI,CI005007.WI,CI005006.WI,CI005005.WI,CI005004.WI,CI005003.WI,CI005002.WI,CI005001.WI
60,2006-03-07,836.3009,836.4291,967.3333,845.8874,1131.8386,1014.973,928.576,889.002,736.0991,,748.969,815.4443,691.1786,826.9516,874.4182,835.6074,1013.8974,988.6357,1291.7881,853.0787,1184.5002,857.1492,740.7659,913.5592,837.0854,1004.5943,837.9527,1219.9464,926.4313,897.7218,758.0629,924.0932,764.9644,954.8983,790.5976,818.6237,1089.4204,701.5472,1002.1006
61,2006-03-08,831.7502,834.1713,961.2031,839.3102,1126.4094,1009.271,924.83,889.969,732.3094,,748.3216,826.8156,661.5971,820.2366,874.8394,834.2287,1000.0559,992.957,1298.0579,845.88,1178.3135,850.5005,740.457,893.1799,833.6358,1002.7344,839.8424,1230.3873,924.2172,888.454,753.5629,912.7107,762.5943,947.7042,780.7063,812.2041,1081.7368,705.078,982.4201
62,2006-03-09,831.322,824.813,959.8668,836.2025,1108.8152,1004.344,920.13,884.028,730.057,,745.1121,814.2727,648.3017,818.1454,861.2452,834.1712,998.2417,994.1303,1257.3821,833.4853,1172.6372,849.052,732.0267,891.1379,839.3752,1009.582,844.1001,1210.9935,917.9225,884.2268,749.8029,905.3747,760.3054,940.1505,784.0484,811.8778,1069.3364,698.4461,982.2018
63,2006-03-10,831.1558,828.4772,962.829,839.4685,1110.8425,1008.897,921.683,885.414,733.7047,,746.3455,835.6152,647.9476,815.4844,868.638,835.7222,1001.6518,984.4971,1259.2916,834.1026,1181.8038,851.1338,732.94,891.616,849.7087,1010.257,844.8701,1208.1883,922.9632,894.2379,750.9563,903.8129,753.2838,940.019,790.1776,811.0229,1077.0026,704.9473,976.3258
64,2006-03-13,832.8643,833.1781,967.0051,847.0231,1137.597,1019.864,928.518,892.683,742.161,,752.2405,838.3115,649.3411,818.8481,867.145,840.1419,1032.838,997.7273,1281.0873,840.2318,1183.8157,853.9804,738.7318,890.4334,844.0254,1015.5664,855.008,1224.8144,928.4445,900.4718,746.8761,920.058,757.6917,943.6565,800.1617,812.6599,1088.0613,710.7495,994.9559
65,2006-03-14,835.8459,835.8673,966.8035,847.6955,1122.8428,1018.272,931.721,895.795,741.8467,,753.9547,836.8792,648.2337,825.5968,872.8029,839.4048,1023.4383,986.9588,1258.7728,842.5227,1179.9599,855.6551,737.1272,893.4208,845.53,1015.404,854.1928,1250.1862,937.6691,901.8845,743.5365,931.4279,759.9513,947.3222,798.7044,814.2346,1097.4208,714.0295,992.5506
66,2006-03-15,841.0153,844.5519,974.8155,857.6982,1137.0838,1028.958,942.689,902.735,751.1915,,761.2659,852.1622,661.3258,829.1977,886.6788,843.7438,1035.7754,1008.9439,1272.2835,849.34,1189.7261,863.7058,740.0845,900.2832,852.495,1025.8481,857.8052,1255.059,951.9152,909.7671,751.9287,937.7651,767.0383,958.0488,803.4595,821.0137,1121.5548,725.1999,1021.1583
67,2006-03-16,837.4284,844.2139,976.594,855.614,1146.9048,1027.616,945.523,903.933,751.2084,,760.7046,849.1807,654.4214,819.137,893.1099,842.3255,1046.5008,1020.7149,1278.5895,844.4211,1191.1458,866.6675,738.9786,901.4026,856.5935,1032.6688,856.6305,1267.2976,953.3107,913.1457,753.065,940.2262,771.8091,959.0901,795.255,816.6359,1121.7824,717.4016,1018.5791
68,2006-03-17,829.2863,839.4069,974.8124,851.8378,1139.671,1024.015,943.725,899.39,748.8287,,758.5748,846.8494,652.2889,826.9393,893.5806,829.1556,1037.2332,1039.3846,1270.7638,842.4474,1189.1986,863.6351,735.6655,902.7959,861.4541,1027.2925,852.8607,1255.3893,947.5865,907.1959,755.3908,918.3254,776.352,955.8823,791.2709,811.3049,1116.7754,708.2781,1017.9891
69,2006-03-20,839.0976,846.0701,982.3447,862.7012,1171.2017,1037.659,956.138,908.357,760.3524,,765.4935,856.4823,656.2574,832.3057,913.0081,836.3589,1073.7997,1069.7936,1291.0786,850.5162,1191.5038,871.2052,746.163,910.7026,870.7682,1034.9619,858.8185,1261.1921,954.6606,918.0483,767.3073,924.1696,790.9975,964.4074,798.3953,824.7299,1148.2584,717.0029,1034.5582
70,2006-03-21,837.3185,850.458,984.0139,865.008,1176.5534,1040.757,959.927,911.14,763.2139,,765.3334,868.019,664.9818,830.5657,920.3439,836.867,1074.9545,1073.7233,1301.6597,860.3523,1193.2371,871.3355,747.3724,910.4849,865.6541,1037.3075,858.1748,1268.3032,959.923,920.8048,771.4918,922.4078,788.7723,962.0916,796.6899,822.1462,1164.6789,729.7308,1043.8129
71,2006-03-22,838.0216,855.9539,990.0744,871.6648,1193.3043,1047.666,972.137,920.301,770.694,,774.1058,869.8016,671.0443,827.7513,927.2076,838.5881,1099.0411,1076.7183,1306.6555,867.9568,1197.7631,878.4908,748.9694,906.3739,877.3761,1049.7531,860.8126,1274.1183,968.972,934.0534,778.1174,932.634,793.596,964.6865,796.212,824.8248,1192.0481,753.7419,1041.7328
72,2006-03-23,839.6902,864.7534,994.0076,875.7876,1189.8957,1048.537,980.841,931.18,773.7252,,778.7063,885.8638,675.526,832.9211,928.8305,838.532,1096.345,1091.4389,1300.583,877.0839,1201.6854,885.4162,749.6721,907.2399,882.8243,1054.0549,866.034,1283.6113,985.4775,937.5817,783.0133,934.8707,797.9104,973.2236,792.9511,827.6402,1199.758,755.6996,1054.3936
73,2006-03-24,832.5939,858.884,989.1305,871.343,1180.4771,1042.601,974.269,921.306,767.8267,,771.3007,874.9351,663.6013,828.7345,913.235,832.4152,1090.0248,1087.2252,1286.7694,872.5302,1199.2205,879.2022,740.9295,907.3187,871.872,1046.0085,858.0838,1297.4552,987.8099,939.7803,774.1862,924.5104,788.9899,964.8564,793.2802,819.4569,1204.7013,742.4594,1050.2216
74,2006-03-27,835.1091,865.6404,996.0324,875.7396,1205.7027,1050.707,984.152,931.033,775.6019,,776.8446,878.4102,663.1537,834.3993,919.4554,835.7744,1122.6891,1073.501,1303.5208,887.2964,1206.5979,884.8118,743.9136,909.8845,884.6372,1050.5695,860.2101,1308.2538,993.1178,947.6129,781.2148,938.1154,791.734,974.8845,793.7887,822.6128,1216.201,752.2734,1042.628
75,2006-03-28,837.5414,869.3904,1001.4948,878.5517,1221.563,1055.982,994.52,933.304,781.5443,,776.8138,886.9635,663.4626,838.6546,922.5934,835.4449,1143.1772,1101.0038,1309.6927,885.259,1209.1603,889.3991,746.8004,914.3704,887.3142,1065.9366,860.6691,1316.7953,991.8499,950.3297,784.736,939.0538,802.8596,976.7403,795.3276,823.0621,1236.697,753.5567,1045.4818
76,2006-03-29,841.0931,872.9695,1004.4899,882.0384,1234.7059,1065.294,997.704,931.044,785.7189,,776.6194,901.6128,673.4087,844.0602,924.3864,837.8628,1158.5416,1084.6316,1322.1336,884.4931,1210.9331,893.1977,746.5205,918.8593,888.2068,1071.3205,862.6655,1312.7995,996.7623,948.8059,768.3063,941.4744,796.5533,986.7232,804.8779,826.5774,1250.6347,751.2915,1048.8886
77,2006-03-30,831.6628,865.3018,997.0405,874.1781,1222.638,1055.634,986.957,923.95,777.0308,,771.7145,890.9218,663.8561,838.1859,907.4012,828.0181,1143.3984,1065.8159,1317.1356,876.9733,1208.3471,887.2343,739.2689,908.4613,877.1467,1061.728,851.104,1304.6257,987.9468,940.7927,755.6075,928.9121,790.5468,982.9488,795.066,817.0358,1240.7304,762.2151,1032.1709
78,2006-03-31,829.8052,874.6383,995.5274,880.5271,1227.8307,1061.088,1000.251,923.189,783.0768,,770.9179,909.768,673.884,842.2667,908.271,825.4293,1148.9439,1146.2371,1313.155,882.4071,1181.1721,888.1243,739.447,906.8276,880.5306,1071.8113,853.0259,1314.1755,994.8383,943.6786,760.4643,928.9818,805.7006,994.6686,786.1664,816.0232,1304.2347,774.5573,1034.8845
79,2006-04-03,835.8171,889.6915,1013.8287,895.1858,1265.818,1079.322,1025.788,936.343,800.703,,776.6301,916.5566,679.7473,854.935,910.0142,829.7269,1184.5905,1188.5841,1349.575,906.4135,1206.5297,902.3371,742.7336,910.7242,915.0543,1095.2708,867.1119,1356.9114,1024.292,964.4348,777.7517,943.0105,809.4617,1006.6409,791.4285,826.7082,1355.7821,778.9535,1053.7999
80,2006-04-04,849.4029,897.6658,1025.0043,903.9,1275.4738,1089.371,1038.109,947.245,810.1658,,781.523,918.2195,686.6484,857.225,937.5256,840.2494,1181.6715,1211.7177,1374.0689,920.0244,1216.2571,913.9389,750.3485,922.3854,930.235,1105.6049,877.4603,1363.6556,1036.3305,981.027,793.8125,945.9502,822.899,1015.1955,794.9081,843.0364,1374.9039,776.0734,1067.486
81,2006-04-05,854.6233,905.8641,1031.9935,910.2401,1290.4574,1099.97,1048.666,954.995,818.3887,,784.5906,919.4971,694.1769,859.8952,950.8062,847.9744,1212.0041,1200.1532,1376.3836,926.8692,1225.2086,918.4822,753.6545,923.9456,940.0495,1113.2021,884.7608,1377.5354,1047.7165,990.1409,796.7575,953.6058,838.3425,1021.5023,797.303,846.9219,1385.9849,776.9366,1074.4153
82,2006-04-06,849.445,909.9781,1035.2891,914.5002,1286.9247,1103.237,1053.693,952.323,820.2653,,782.3182,925.0937,681.8384,862.8242,950.0427,842.8599,1222.9001,1201.8814,1355.2612,925.2141,1237.5225,918.3487,748.9766,929.3585,939.8552,1113.7943,886.8869,1385.2526,1053.8174,1006.6304,798.2621,960.8376,830.4348,1021.9066,792.8466,842.0605,1445.22,776.9864,1074.8278
83,2006-04-07,853.3175,918.1446,1042.7612,918.5422,1279.2938,1103.154,1068.11,961.437,823.8713,,803.2502,937.6774,710.0142,860.7585,980.2389,847.2304,1225.0292,1198.942,1334.6917,930.1144,1239.6269,925.6579,753.4394,940.682,956.7289,1121.2507,887.8165,1389.524,1074.7149,1017.9801,809.4532,976.4944,843.0643,1033.8365,786.8213,846.2417,1468.6721,760.9602,1069.9662
84,2006-04-10,866.2121,932.7078,1058.3053,934.3565,1298.8376,1117.91,1090.72,980.272,838.791,,827.4517,978.6215,727.4601,858.0247,990.6948,861.1125,1233.9028,1239.0312,1366.0529,943.6159,1243.8808,947.8159,765.8338,957.9911,977.2576,1138.7799,917.8421,1456.8949,1091.109,1033.2872,822.8998,990.3221,858.4159,1047.0583,797.9921,859.0961,1459.9229,795.2402,1081.4408
85,2006-04-11,872.24,930.9033,1064.7708,935.4336,1307.2311,1123.308,1094.409,982.143,842.2089,,829.0613,966.8244,719.9554,852.5299,975.0606,870.3603,1248.9865,1243.3914,1366.4373,946.4962,1236.5382,968.2645,767.6228,964.0986,974.1458,1145.9023,923.3446,1472.4596,1086.7867,1025.8585,814.076,988.5602,855.3741,1046.5277,803.4755,862.3337,1452.7863,807.3116,1085.9848
86,2006-04-12,870.6329,927.5342,1060.4801,933.7266,1289.1486,1117.073,1095.497,986.351,838.0102,,831.731,974.0184,718.2077,848.8129,973.4477,868.214,1224.6695,1211.1481,1356.8247,953.1948,1240.7645,964.3994,769.2673,929.0701,970.4389,1149.9414,920.037,1470.2354,1092.1369,1031.4421,821.6408,982.5698,864.5164,1046.6179,797.9793,859.2666,1429.4781,795.0655,1098.9391
87,2006-04-13,854.6722,898.5902,1035.5055,911.7334,1249.0693,1093.925,1062.69,960.327,812.6795,,817.8934,934.205,693.5446,839.6021,937.378,847.1311,1183.6947,1168.0,1324.243,933.9658,1219.3604,935.5493,751.9156,910.5628,939.5377,1112.3108,895.1698,1417.8675,1065.1884,1003.4408,791.9034,961.6524,849.9106,1026.1831,798.336,842.7001,1363.022,754.933,1077.7956
88,2006-04-14,867.6536,917.4357,1056.1519,933.9138,1285.0197,1118.607,1088.183,977.089,834.7291,,787.7194,971.9551,707.3247,846.4382,949.315,860.783,1209.3976,1259.9029,1365.1353,948.7904,1242.5114,961.4312,762.2162,929.7962,955.2706,1131.1773,915.8187,1457.9961,1089.1749,1029.2505,805.4654,980.1004,868.8818,1044.3538,825.6508,856.7494,1407.0831,768.8027,1103.2132
89,2006-04-17,874.6836,915.9275,1064.9841,939.1475,1281.6704,1124.414,1093.513,988.191,837.6456,,795.8263,977.1386,711.1102,848.1691,954.8509,866.5887,1196.8567,1326.3679,1366.0284,953.8174,1263.8625,969.0686,765.2905,935.8706,967.8528,1136.4831,919.5281,1460.103,1092.4682,1049.9486,804.1593,977.8108,866.2576,1040.3021,828.5301,859.0474,1401.131,765.1822,1132.6419
90,2006-04-18,875.2192,920.6388,1068.7653,944.2417,1279.4832,1131.281,1097.73,986.353,841.904,,797.9709,1015.231,709.5421,842.9092,955.1688,864.8389,1200.9879,1314.336,1356.3889,945.6809,1312.4199,962.4136,765.35,930.5552,960.4648,1129.7474,912.7958,1493.2541,1092.9007,1054.9964,810.0368,985.7377,863.7946,1035.6663,841.2314,858.4868,1477.6469,766.4808,1129.3418
91,2006-04-19,871.0488,920.8083,1076.8798,946.8616,1290.6885,1138.241,1100.661,982.987,845.5831,,795.7557,1008.4452,701.148,835.2638,947.2526,862.4412,1227.0593,1307.2866,1349.3377,952.3411,1337.1997,962.1878,760.0651,923.9188,976.49,1140.8255,911.9538,1520.8195,1099.4425,1057.5658,817.2261,978.4406,868.3096,1028.9475,833.1652,844.8609,1544.2619,774.6283,1162.4658
92,2006-04-20,861.1476,918.0546,1074.4939,943.1452,1274.2319,1134.381,1091.851,970.807,839.7914,,793.7266,1036.8785,686.7031,840.5258,937.0466,852.8983,1201.4485,1330.6328,1338.7918,959.0099,1351.5281,960.8408,754.1667,912.3497,968.6275,1129.4602,899.5122,1509.4779,1098.9602,1064.8442,811.1587,972.7373,856.0526,1019.1073,817.6554,829.7542,1592.5881,790.7751,1154.262
93,2006-04-21,868.1174,930.2895,1088.6849,950.0066,1290.8862,1149.158,1102.547,972.541,850.0127,,802.8243,1067.4556,690.0307,839.6937,944.0861,856.9993,1202.1951,1440.705,1361.721,982.642,1389.1751,965.4066,758.6181,908.1508,967.7722,1144.435,897.4498,1525.9584,1133.3483,1077.2353,821.6312,987.8166,869.8434,1025.5081,819.4977,839.0881,1577.9916,806.6478,1209.1948
94,2006-04-24,855.1572,922.8096,1081.846,941.4872,1260.6789,1142.698,1094.375,950.931,841.0054,,789.6666,1071.9276,669.435,826.088,936.9243,830.3651,1160.5804,1509.5209,1334.7953,983.7211,1407.8352,945.4169,744.0957,876.5632,953.5925,1145.3735,876.9989,1511.1119,1160.0275,1071.2264,810.1676,964.8466,852.7646,1002.6347,790.4344,832.8676,1682.2938,812.0035,1206.8698
95,2006-04-25,850.8353,924.5952,1079.1916,944.225,1269.1387,1141.93,1103.059,945.522,842.2701,,780.4745,1045.2524,668.7092,826.6574,930.9985,829.1505,1188.615,1520.5791,1314.0295,992.373,1395.6698,937.7776,743.9011,863.3615,930.4787,1150.9856,873.0031,1516.2094,1182.1747,1079.2812,807.9679,957.3872,852.4905,1011.0195,765.683,826.5468,1756.4509,858.8617,1184.519
96,2006-04-26,862.6324,940.5751,1097.4591,947.3397,1293.2917,1155.726,1116.811,956.2,854.2914,,797.0821,1068.6262,674.0315,841.2545,949.3818,844.3899,1189.1426,1629.2664,1361.9635,992.5626,1402.5104,953.5836,749.1715,871.8703,958.3071,1196.4144,898.1087,1579.0494,1175.8129,1092.8471,819.7239,972.4746,867.5027,1014.8638,777.5666,834.7416,1681.595,840.195,1187.7305
97,2006-04-27,865.4784,950.1962,1099.8452,947.2469,1287.8999,1155.268,1125.32,957.592,856.3908,,804.2752,1057.8694,682.4955,846.9606,946.2781,854.4562,1194.599,1530.7971,1358.5025,987.8715,1413.982,956.6944,750.0785,876.2222,956.6914,1196.7808,898.6478,1610.0431,1191.6062,1105.5858,811.7936,967.7369,874.743,1013.8461,767.2111,830.1002,1723.2272,827.3332,1189.6418
98,2006-04-28,868.8418,963.4191,1125.6036,950.9311,1320.0626,1172.347,1141.685,965.291,869.5721,,809.6619,1092.633,679.0076,845.368,951.7597,859.6178,1176.8475,1636.8884,1449.0081,1003.93,1466.8231,967.7685,754.7351,886.7351,966.5959,1244.9088,901.5559,1679.6447,1213.0939,1115.6781,809.9604,965.1239,880.7492,1016.9521,763.1364,831.7009,1724.7305,831.8785,1212.7125
99,2006-05-08,899.9811,996.3555,1170.1634,986.3231,1369.1243,1218.445,1180.728,993.199,906.5923,,822.6911,1141.81,694.3693,863.4942,985.276,879.6721,1238.3395,1641.0886,1483.9895,1030.2484,1535.86,999.9152,771.5569,926.663,985.7313,1299.9577,927.5857,1744.1271,1269.7775,1155.5928,829.3893,1001.2647,912.6833,1043.6716,786.8837,876.764,1828.2101,860.9779,1280.5032
100,2006-05-09,919.0955,1030.6658,1208.2636,1011.3417,1404.3354,1251.611,1218.094,1022.822,935.4832,,834.3927,1194.626,723.3024,877.7296,1024.4922,906.6846,1268.5681,1780.2805,1513.7806,1065.63,1598.6573,1026.4106,797.583,947.1887,1021.9242,1343.7016,957.2013,1809.147,1330.6246,1187.6521,864.6639,1027.7244,938.1129,1070.398,804.6842,898.5276,1854.6788,863.4076,1305.1273
101,2006-05-10,923.6703,1047.4609,1225.908,1030.9761,1402.5742,1265.933,1241.571,1037.927,950.2363,,843.0272,1227.99,731.6752,889.5286,1038.7657,914.5474,1271.6838,1870.2148,1495.462,1086.2626,1599.1092,1047.1261,817.7863,961.331,1025.4877,1367.7187,980.8816,1826.0386,1348.9974,1222.5651,874.9527,1048.7064,949.3443,1092.0304,810.2336,903.2658,1930.214,878.2164,1309.6486
102,2006-05-11,915.8599,1040.3013,1225.5496,1028.1187,1361.9339,1255.035,1237.772,1033.477,942.0682,,839.1421,1201.0782,723.4741,881.0587,1031.4611,900.1936,1219.5609,1831.5682,1474.4478,1079.1487,1608.0003,1034.0978,824.4609,946.0908,1011.793,1387.5683,956.8071,1841.9941,1333.2403,1215.3069,861.4514,1042.1848,958.8876,1089.6293,806.094,896.723,2021.6916,867.2991,1313.1196
103,2006-05-12,942.4081,1093.3691,1262.4611,1067.9154,1357.7093,1296.257,1283.677,1066.17,977.0423,,857.3489,1241.6881,769.5694,903.7783,1096.498,924.6236,1210.9101,1843.0598,1475.0031,1121.195,1658.5531,1070.651,861.2943,964.6817,1025.3066,1435.135,1003.1101,1934.9026,1393.6663,1259.753,885.5021,1076.3009,1000.158,1128.9787,819.0452,930.5824,2153.2823,887.8715,1408.1751
104,2006-05-15,975.5001,1148.7627,1321.369,1121.1367,1390.1611,1352.155,1344.924,1108.901,1025.5562,,873.7447,1287.4224,788.5074,928.4152,1168.3754,950.7645,1251.5448,1982.4335,1481.1645,1176.4193,1754.958,1113.2389,896.61,1012.5443,1060.364,1505.8032,1058.7336,2060.7027,1441.8167,1292.8221,919.8858,1117.6202,1037.6401,1192.3399,864.158,978.2776,2294.2639,960.8222,1458.2647
105,2006-05-16,961.6218,1107.8199,1297.7719,1085.7316,1368.6815,1331.127,1297.932,1080.741,994.5005,,865.084,1202.4018,740.6911,932.9081,1168.9922,933.7208,1202.5874,2122.9014,1476.2601,1149.584,1737.3033,1075.5322,928.9687,1006.6559,1038.4585,1456.0898,1025.8926,2022.8321,1365.55,1250.9631,899.242,1091.2586,1001.7923,1156.3431,852.0711,964.2409,2158.8654,934.1723,1368.5157
106,2006-05-17,976.9028,1110.5982,1299.7158,1097.2503,1377.9477,1335.523,1318.966,1101.686,1002.5584,,867.866,1196.737,755.5496,929.5398,1195.4128,940.4429,1222.2136,2088.5856,1475.229,1161.585,1704.1372,1102.8075,937.0776,1016.7378,1057.569,1446.9083,1058.0223,2051.171,1364.6346,1245.8555,915.5191,1135.0713,1000.988,1172.436,865.8617,993.6769,2120.5945,924.0447,1384.5651
107,2006-05-18,968.2323,1126.2393,1309.6327,1096.0863,1372.18,1331.201,1328.206,1121.476,1003.3872,,882.7514,1214.4159,763.854,945.9706,1207.6752,954.7774,1240.0757,2009.2209,1445.1421,1155.428,1688.8002,1112.1442,940.5446,1040.3362,1061.8822,1484.4083,1064.6119,2063.525,1385.4908,1233.0178,916.3257,1153.659,1003.0328,1181.0825,878.1963,966.3554,2051.1181,901.9418,1380.1752
108,2006-05-19,968.01,1158.3804,1355.4581,1125.8478,1398.5459,1366.097,1365.647,1153.64,1032.0248,,899.3786,1262.3144,775.118,915.877,1210.1089,974.1261,1251.0155,2164.8579,1476.4347,1209.2154,1749.6028,1145.4068,972.5032,1066.6048,1083.6068,1556.3531,1090.9583,2185.6695,1432.9093,1268.4026,929.1043,1170.8559,1026.5875,1209.4195,913.2373,975.7285,2061.7494,928.9398,1420.5107
109,2006-05-22,981.6033,1160.0512,1363.6153,1140.1196,1402.3538,1373.674,1386.748,1183.699,1042.4388,,929.1525,1257.9821,780.8061,904.2156,1211.8405,992.8865,1283.0891,2102.3655,1451.0262,1233.8737,1718.8113,1162.8587,1010.775,1080.9505,1110.8542,1554.4971,1120.8994,2123.3769,1464.777,1273.3185,949.2863,1192.0707,1055.2472,1238.4545,947.8901,992.8238,1946.5964,943.8206,1402.9909
110,2006-05-23,944.964,1097.1595,1300.2767,1097.5184,1353.1887,1317.654,1326.156,1138.819,994.2869,,891.42,1190.3303,731.3481,861.3239,1164.8491,950.3108,1237.8678,1973.4404,1409.0671,1170.825,1641.4369,1102.3754,976.2358,1025.42,1063.0569,1485.1188,1068.5485,1982.7554,1397.2812,1228.4103,889.1796,1159.3474,1008.2109,1194.1706,906.1306,953.3197,1901.6765,899.5016,1393.5783
111,2006-05-24,936.3277,1077.2845,1285.7875,1080.0518,1371.572,1308.242,1308.693,1119.437,982.4858,,874.5637,1171.8593,716.6661,845.9535,1105.0016,934.3857,1242.3216,2031.833,1443.4617,1151.2746,1653.9106,1078.6626,944.0127,1013.9072,1046.0166,1465.6253,1030.2117,1972.1991,1332.7143,1221.9946,879.0429,1133.0702,987.2544,1164.5781,888.1242,944.7773,1961.7958,888.5259,1386.122
112,2006-05-25,939.4453,1084.5327,1290.7469,1082.0768,1394.3667,1307.697,1324.919,1140.351,988.0349,,890.4865,1185.5507,728.8002,848.8176,1112.6851,942.0499,1265.6398,2087.2734,1462.0017,1157.5333,1612.1019,1096.9935,946.7845,1017.4658,1035.2993,1486.3612,1040.0158,1996.4481,1334.0409,1250.5601,898.53,1147.0358,1004.3291,1175.9431,874.1803,945.1886,1887.2278,911.6586,1379.1503
113,2006-05-26,951.2859,1113.0498,1316.0506,1103.5503,1409.3968,1331.02,1355.501,1170.277,1008.7558,,906.4108,1213.8218,741.1623,870.4547,1136.1068,957.8228,1272.2802,2087.7286,1494.2385,1185.2672,1645.5325,1121.3605,967.5327,1027.0314,1059.5867,1517.7808,1064.2643,2033.5539,1375.0043,1293.3431,908.02,1173.316,1020.5112,1191.7164,892.0202,955.1916,1922.7691,923.3768,1390.4358
114,2006-05-29,971.7245,1141.6272,1353.745,1133.9103,1417.1204,1366.292,1387.524,1198.812,1036.9601,,930.1313,1237.1846,761.7049,882.9988,1165.6848,987.1761,1282.829,2090.7865,1499.379,1222.0992,1741.7162,1139.1279,995.1514,1052.8875,1085.4525,1550.7631,1094.3215,2060.2929,1393.5217,1331.8138,927.5027,1197.3897,1047.4405,1217.6458,934.4371,973.4905,1973.8156,941.7598,1405.9813
115,2006-05-30,975.4201,1159.6454,1373.8061,1146.5341,1424.3114,1378.756,1410.542,1218.733,1050.0692,,938.1524,1238.3358,770.8857,885.4989,1165.6774,992.3653,1307.4045,2114.0507,1484.3873,1249.0209,1774.3104,1154.6406,1016.3829,1053.0618,1110.38,1570.1933,1106.2294,2148.4246,1425.7981,1348.6856,943.3369,1212.3932,1062.1337,1234.4573,919.1681,975.8764,2056.8748,969.7753,1402.7191
116,2006-05-31,968.3938,1158.314,1361.8343,1136.6077,1413.9336,1365.451,1402.332,1224.025,1041.3058,,936.5319,1232.4014,761.284,869.4668,1146.5862,983.6422,1299.6347,2129.5486,1468.9845,1228.0114,1744.7575,1148.4687,1016.6069,1048.5119,1099.5146,1565.2644,1132.0869,2291.7342,1440.4773,1335.0305,928.8425,1217.5653,1048.892,1211.7749,914.9053,971.6675,1989.3233,945.0619,1376.9055
117,2006-06-01,997.8121,1202.6754,1411.3763,1170.1506,1444.0204,1402.879,1455.741,1278.241,1076.391,,974.3416,1244.2778,785.1286,890.525,1189.5532,1017.4597,1327.5961,2295.4895,1481.8824,1262.2553,1811.5566,1193.2318,1057.884,1087.3654,1151.2178,1620.9386,1185.8545,2462.4362,1496.7633,1386.7564,971.9065,1258.6633,1096.9537,1252.1567,932.9567,1003.6834,1981.8036,965.2827,1405.6459
118,2006-06-02,994.0353,1203.9418,1408.3245,1166.5493,1414.9154,1390.116,1457.763,1287.824,1070.7769,,990.9332,1280.6949,803.075,879.224,1192.4623,1022.3848,1293.8501,2240.0473,1459.993,1250.8673,1783.4441,1196.524,1071.2748,1090.7,1175.3538,1630.3897,1205.6292,2438.5027,1459.6012,1388.6458,977.8608,1261.5777,1106.124,1259.7056,931.444,995.6326,1912.3247,944.6207,1377.8052
119,2006-06-05,1018.0934,1212.5604,1420.7175,1183.4356,1426.7938,1403.163,1484.29,1323.452,1085.199,,1039.5433,1321.7964,823.2091,905.9503,1194.8962,1042.8613,1315.9148,2202.0838,1461.339,1274.5605,1769.7997,1215.3989,1097.2885,1098.129,1212.074,1646.5206,1214.3373,2300.5154,1453.5231,1391.6001,998.3639,1291.4358,1147.7754,1278.4986,946.8171,1013.9898,1982.5616,960.6137,1382.9082
120,2006-06-06,1021.2771,1207.0125,1403.9017,1178.8028,1405.4653,1399.142,1470.449,1322.521,1078.9152,,1041.028,1312.0031,810.0932,907.6467,1179.7445,1062.8367,1302.8008,2175.6402,1428.1922,1259.7134,1755.7514,1203.929,1080.4098,1071.2209,1203.5798,1630.076,1230.4595,2288.0778,1445.3785,1378.2535,982.5306,1277.6399,1132.1474,1267.7353,950.3949,1007.0804,1923.1054,961.8225,1395.7709
121,2006-06-07,968.075,1121.6951,1317.3443,1102.7839,1340.4232,1320.233,1370.809,1244.919,1009.2548,,984.4263,1199.5751,754.5348,867.7982,1098.71,1005.0988,1244.6347,2072.716,1361.6532,1173.6413,1671.5638,1127.2031,1002.5356,1008.8167,1106.6603,1528.7041,1139.3828,2128.5916,1352.4327,1289.7195,902.3911,1211.3642,1057.2699,1184.0688,895.3901,947.1477,1794.0998,897.3778,1324.8814
122,2006-06-08,982.7834,1122.8673,1316.7391,1103.6611,1340.6747,1325.979,1376.079,1242.221,1012.1315,,983.2078,1208.3464,743.85,863.5834,1090.3502,1025.2542,1242.2257,2061.0508,1369.7176,1163.6041,1677.9846,1127.0991,1005.8721,1008.2224,1102.1191,1527.256,1145.2633,2183.0941,1331.0917,1288.4636,907.4395,1188.2398,1057.2141,1177.7771,895.3004,960.4391,1812.5956,911.3669,1319.982
